사용일자	호선명	역명	승차총승객수	하차총승객수	등록일자	승하차
20180117	경원선	이촌(국립중앙박물관)	4664	3573	20180120	8237
20180114	분당선	서울숲	4105	4128	20180117	8233
20180114	중앙선	덕소	4032	4198	20180117	8230
20180128	8호선	몽촌토성(평화의문)	4171	4058	20180131	8229
20180117	8호선	모란	4747	3479	20180120	8226
20180113	분당선	선정릉	4037	4186	20180116	8223
20180204	경원선	덕정	3981	4241	20180207	8222
20180122	5호선	신길	3705	4512	20180125	8217
20180205	5호선	오금	4116	4098	20180208	8214
20180114	8호선	가락시장	3621	4592	20180117	8213
20180201	5호선	오금	4032	4179	20180204	8211
20180211	9호선	양천향교	4065	4139	20180214	8204
20180130	5호선	오금	4138	4065	20180202	8203
20180124	분당선	매탄권선	4141	4062	20180127	8203
20180119	수인선	호구포	4128	4075	20180122	8203
20180120	경원선	월계	4359	3839	20180123	8198
20180120	수인선	인하대	4298	3899	20180123	8197
20180208	8호선	모란	4662	3534	20180211	8196
20180208	우이신설선	가오리	4054	4142	20180211	8196
20180204	경부선	송탄	3858	4337	20180207	8195
20180128	3호선	일원	3855	4339	20180131	8194
20180211	2호선	을지로4가	4294	3899	20180214	8193
20180131	6호선	약수	4123	4068	20180203	8191
20180120	분당선	구성	4068	4112	20180123	8180
20180121	과천선	대공원	3960	4219	20180124	8179
20180131	수인선	호구포	4112	4066	20180203	8178
20180212	6호선	약수	4126	4048	20180215	8174
20180211	8호선	수진	4209	3962	20180214	8171
20180113	안산선	반월	4359	3812	20180116	8171
20180114	과천선	선바위	4382	3787	20180117	8169
20180201	8호선	모란	4684	3480	20180204	8164
20180131	수인선	소래포구	4302	3861	20180203	8163
20180125	9호선	신목동	4322	3840	20180128	8162
20180114	수인선	연수	4047	4115	20180117	8162
20180204	8호선	가락시장	3567	4594	20180207	8161
20180208	경원선	이촌(국립중앙박물관)	4575	3582	20180211	8157
20180212	경원선	이촌(국립중앙박물관)	4572	3584	20180215	8156
20180121	6호선	대흥(서강대앞)	3973	4183	20180124	8156
20180212	5호선	오금	4019	4134	20180215	8153
20180205	장항선	온양온천	4033	4117	20180208	8150
20180117	5호선	오금	4142	4008	20180120	8150
20180114	경원선	도봉	4230	3919	20180117	8149
20180123	6호선	약수	4094	4050	20180126	8144
20180115	안산선	대야미	4254	3890	20180118	8144
20180203	수인선	원인재	4062	4081	20180206	8143
20180114	6호선	대흥(서강대앞)	3909	4234	20180117	8143
20180119	우이신설선	가오리	4103	4039	20180122	8142
20180207	5호선	오금	4091	4049	20180210	8140
20180206	6호선	약수	4032	4108	20180209	8140
20180122	6호선	약수	4157	3983	20180125	8140
20180208	안산선	대야미	4247	3892	20180211	8139
20180207	장항선	온양온천	4041	4098	20180210	8139
20180211	3호선	일원	3913	4225	20180214	8138
20180131	우이신설선	가오리	4039	4093	20180203	8132
20180123	9호선	신목동	4345	3787	20180126	8132
20180113	경의선	풍산	4116	4015	20180116	8131
20180212	5호선	신길	3702	4428	20180215	8130
20180203	경부선	서울역	7305	823	20180206	8128
20180112	9호선	신목동	4356	3771	20180115	8127
20180128	경의선	탄현	4132	3994	20180131	8126
20180124	경의선	풍산	4206	3920	20180127	8126
20180115	경부선	신도림	4145	3978	20180118	8123
20180114	7호선	춘의	4193	3928	20180117	8121
20180130	8호선	모란	4715	3405	20180202	8120
20180131	5호선	동대문역사문화공원	3602	4513	20180203	8115
20180129	9호선	신목동	4299	3815	20180201	8114
20180120	경부선	세류	4103	4011	20180123	8114
20180130	우이신설선	가오리	3836	4277	20180202	8113
20180127	5호선	개화산	4137	3974	20180130	8111
20180129	과천선	과천	4410	3697	20180201	8107
20180118	5호선	신길	3646	4461	20180121	8107
20180208	경인선	도화	4241	3862	20180211	8103
20180124	과천선	과천	4424	3679	20180127	8103
20180206	안산선	수리산	4634	3468	20180209	8102
20180208	9호선	신반포	3982	4118	20180211	8100
20180128	8호선	문정	4036	4064	20180131	8100
20180122	8호선	모란	4645	3455	20180125	8100
20180131	우이신설선	정릉	4210	3884	20180203	8094
20180212	8호선	모란	4684	3405	20180215	8089
20180114	6호선	구산	4571	3518	20180117	8089
20180125	경부선	서정리	4098	3990	20180128	8088
20180118	8호선	모란	4649	3438	20180121	8087
20180121	6호선	구산	4544	3542	20180124	8086
20180121	일산선	원흥	4225	3860	20180124	8085
20180206	경의선	야당	4207	3875	20180209	8082
20180205	6호선	약수	4084	3994	20180208	8078
20180129	5호선	신길	3690	4388	20180201	8078
20180114	3호선	일원	3832	4244	20180117	8076
20180211	3호선	교대(법원.검찰청)	4939	3136	20180214	8075
20180123	안산선	수리산	4639	3436	20180126	8075
20180129	경의선	야당	4184	3889	20180201	8073
20180122	수인선	소래포구	4195	3878	20180125	8073
20180203	5호선	을지로4가	3730	4341	20180206	8071
20180131	8호선	모란	4678	3390	20180203	8068
20180121	수인선	인천논현	3969	4099	20180124	8068
20180128	6호선	삼각지	4543	3523	20180131	8066
20180201	9호선	신반포	4007	4055	20180204	8062
20180204	6호선	구산	4430	3628	20180207	8058
20180127	우이신설선	북한산보국문	4226	3828	20180130	8054
20180205	안산선	초지	4031	4022	20180208	8053
20180208	우이신설선	정릉	4182	3868	20180211	8050
20180114	7호선	까치울	4161	3888	20180117	8049
20180207	경인선	도원	3906	4142	20180210	8048
20180121	6호선	불광	4296	3748	20180124	8044
20180205	5호선	신길	3633	4410	20180208	8043
20180120	중앙선	용문	3930	4112	20180123	8042
20180204	8호선	모란	4562	3477	20180207	8039
20180118	경부선	신도림	4117	3922	20180121	8039
20180203	경의선	가좌	4141	3897	20180206	8038
20180119	5호선	신길	3733	4305	20180122	8038
20180208	5호선	신길	3668	4367	20180211	8035
20180207	우이신설선	가오리	4056	3977	20180210	8033
20180203	중앙선	양평	3934	4098	20180206	8032
20180201	우이신설선	성신여대입구(돈암)	4002	4030	20180204	8032
20180208	5호선	동대문역사문화공원	3668	4363	20180211	8031
20180201	5호선	신길	3688	4341	20180204	8029
20180121	8호선	수진	4219	3808	20180124	8027
20180208	수인선	소래포구	4203	3821	20180211	8024
20180207	경원선	이촌(국립중앙박물관)	4490	3531	20180210	8021
20180130	안산선	대야미	4193	3827	20180202	8020
20180127	4호선	삼각지	3379	4641	20180130	8020
20180125	과천선	과천	4357	3663	20180128	8020
20180129	안산선	수리산	4599	3420	20180201	8019
20180119	경인선	도화	4277	3738	20180122	8015
20180207	안산선	대야미	4212	3802	20180210	8014
20180212	우이신설선	가오리	3979	4034	20180215	8013
20180114	경부선	당정	4004	4007	20180117	8011
20180120	경원선	소요산	4341	3668	20180123	8009
20180114	3호선	매봉	4121	3888	20180117	8009
20180127	5호선	마천	3987	4018	20180130	8005
20180127	3호선	잠원	4109	3894	20180130	8003
20180113	5호선	을지로4가	3770	4232	20180116	8002
20180127	경춘선	평내호평	4090	3910	20180130	8000
20180113	중앙선	양평	3852	4148	20180116	8000
20180115	8호선	모란	4625	3371	20180118	7996
20180203	분당선	상갈	4134	3861	20180206	7995
20180119	우이신설선	성신여대입구(돈암)	4032	3963	20180122	7995
20180115	경원선	이촌(국립중앙박물관)	4509	3486	20180118	7995
20180114	6호선	불광	4276	3719	20180117	7995
20180206	경부선	서정리	3996	3996	20180209	7992
20180201	우이신설선	가오리	3925	4066	20180204	7991
20180128	5호선	방화	3982	4006	20180131	7988
20180113	경의선	금릉	4072	3916	20180116	7988
20180206	5호선	신길	3620	4367	20180209	7987
20180121	경부선	군포	4136	3850	20180124	7986
20180118	5호선	오금	3981	4004	20180121	7985
20180128	일산선	원흥	4288	3695	20180131	7983
20180124	분당선	청명	4169	3813	20180127	7982
20180124	경부선	송탄	4046	3935	20180127	7981
20180122	5호선	오금	4065	3916	20180125	7981
20180204	분당선	서울숲	3917	4062	20180207	7979
20180115	경원선	동두천중앙	4089	3890	20180118	7979
20180122	안산선	대야미	4162	3815	20180125	7977
20180122	우이신설선	가오리	3934	4042	20180125	7976
20180112	5호선	영등포구청	3933	4042	20180115	7975
20180204	6호선	삼각지	4489	3482	20180207	7971
20180204	분당선	가천대	3524	4446	20180207	7970
20180211	6호선	구산	4463	3506	20180214	7969
20180131	우이신설선	성신여대입구(돈암)	4042	3926	20180203	7968
20180121	경원선	녹양	4129	3839	20180124	7968
20180120	경의선	가좌	4059	3908	20180123	7967
20180203	수인선	소래포구	3990	3973	20180206	7963
20180117	수인선	호구포	4034	3929	20180120	7963
20180204	7호선	춘의	4175	3786	20180207	7961
20180122	경원선	이촌(국립중앙박물관)	4477	3483	20180125	7960
20180112	안산선	수리산	4640	3320	20180115	7960
20180127	경인선	구일	3965	3993	20180130	7958
20180117	우이신설선	가오리	3912	4045	20180120	7957
20180205	우이신설선	가오리	3946	4005	20180208	7951
20180121	2호선	신설동	4115	3835	20180124	7950
20180119	5호선	오금	3975	3972	20180122	7947
20180208	5호선	오금	3928	4018	20180211	7946
20180124	경부선	서정리	4033	3913	20180127	7946
20180115	5호선	오금	3983	3956	20180118	7939
20180203	공항철도 1호선	청라국제도시	4044	3894	20180206	7938
20180211	분당선	서울숲	3920	4016	20180214	7936
20180129	5호선	오금	3948	3985	20180201	7933
20180131	경인선	도화	4117	3813	20180203	7930
20180131	경부선	신도림	4032	3895	20180203	7927
20180119	우이신설선	정릉	4151	3775	20180122	7926
20180117	안산선	초지	4023	3902	20180120	7925
20180204	9호선	양천향교	3868	4055	20180207	7923
20180128	과천선	선바위	4148	3775	20180131	7923
20180119	경부선	성환	4237	3682	20180122	7919
20180120	5호선	양평	4075	3840	20180123	7915
20180112	6호선	약수	3950	3965	20180115	7915
20180204	과천선	선바위	4216	3697	20180207	7913
20180128	6호선	구산	4340	3569	20180131	7909
20180120	7호선	부천종합운동장	4183	3724	20180123	7907
20180114	일산선	원흥	4252	3655	20180117	7907
20180124	9호선	신목동	4184	3722	20180127	7906
20180208	경인선	도원	3827	4076	20180211	7903
20180118	안산선	초지	4056	3845	20180121	7901
20180201	수인선	호구포	3957	3942	20180204	7899
20180123	5호선	신길	3610	4289	20180126	7899
20180113	공항철도 1호선	청라국제도시	4097	3800	20180116	7897
20180212	5호선	동대문역사문화공원	3674	4222	20180215	7896
20180114	6호선	월드컵경기장(성산)	3905	3990	20180117	7895
20180126	9호선	신목동	4245	3646	20180129	7891
20180203	안산선	반월	4217	3673	20180206	7890
20180129	6호선	약수	3927	3962	20180201	7889
20180120	경의선	풍산	4050	3839	20180123	7889
20180204	일산선	원흥	4140	3748	20180207	7888
20180204	경의선	탄현	4005	3878	20180207	7883
20180119	경의선	서울역	3426	4456	20180122	7882
20180204	6호선	월드컵경기장(성산)	3818	4061	20180207	7879
20180117	경인선	도화	4122	3757	20180120	7879
20180201	경부선	신도림	3950	3926	20180204	7876
20180113	경의선	가좌	4012	3864	20180116	7876
20180122	경원선	동두천중앙	4062	3813	20180125	7875
20180122	수인선	호구포	3910	3957	20180125	7867
20180204	중앙선	덕소	3859	4006	20180207	7865
20180113	7호선	삼산체육관	4179	3686	20180116	7865
20180127	6호선	상월곡(한국과학기술연구원)	4157	3705	20180130	7862
20180130	수인선	호구포	3979	3882	20180202	7861
20180128	경부선	서정리	3520	4340	20180131	7860
20180117	경원선	동두천중앙	4003	3855	20180120	7858
20180207	경인선	도화	4148	3709	20180210	7857
20180130	수인선	소래포구	4056	3800	20180202	7856
20180208	경부선	신도림	3995	3860	20180211	7855
20180126	6호선	약수	3889	3965	20180129	7854
20180127	5호선	여의나루	3818	4024	20180130	7842
20180119	9호선	신반포	3966	3875	20180122	7841
20180124	장항선	온양온천	3986	3854	20180127	7840
20180205	5호선	동대문역사문화공원	3643	4193	20180208	7836
20180205	경원선	이촌(국립중앙박물관)	4381	3454	20180208	7835
20180122	경부선	신도림	3994	3841	20180125	7835
20180203	7호선	부천종합운동장	4073	3761	20180206	7834
20180206	5호선	동대문역사문화공원	3619	4206	20180209	7825
20180115	우이신설선	정릉	3991	3834	20180118	7825
20180211	8호선	몽촌토성(평화의문)	3878	3944	20180214	7822
20180114	7호선	용마산	3933	3888	20180117	7821
20180201	우이신설선	정릉	4096	3723	20180204	7819
20180117	우이신설선	성신여대입구(돈암)	3940	3877	20180120	7817
20180120	9호선	개화	4462	3354	20180123	7816
20180205	안산선	대야미	4065	3750	20180208	7815
20180124	5호선	영등포구청	3843	3971	20180127	7814
20180204	3호선	교대(법원.검찰청)	4781	3031	20180207	7812
20180125	안산선	수리산	4456	3351	20180128	7807
20180121	경부선	당정	3907	3899	20180124	7806
20180212	우이신설선	정릉	4058	3747	20180215	7805
20180113	경부선	세류	3916	3889	20180116	7805
20180125	6호선	약수	3901	3903	20180128	7804
20180121	분당선	서울숲	3801	4002	20180124	7803
20180206	5호선	오금	3900	3900	20180209	7800
20180212	경인선	도화	4113	3685	20180215	7798
20180114	경원선	소요산	4148	3650	20180117	7798
20180207	5호선	동대문역사문화공원	3600	4197	20180210	7797
20180117	우이신설선	정릉	4046	3749	20180120	7795
20180208	경원선	동두천중앙	4002	3786	20180211	7788
20180118	우이신설선	성신여대입구(돈암)	3870	3918	20180121	7788
20180113	과천선	대공원	3737	4047	20180116	7784
20180206	우이신설선	가오리	3792	3987	20180209	7779
20180205	경인선	도화	4078	3701	20180208	7779
20180121	경인선	간석	3965	3814	20180124	7779
20180128	7호선	춘의	3966	3812	20180131	7778
20180207	9호선	신반포	3909	3868	20180210	7777
20180128	중앙선	덕소	3807	3970	20180131	7777
20180203	경원선	녹양	4121	3655	20180206	7776
20180203	9호선	개화	4464	3310	20180206	7774
20180212	수인선	호구포	3894	3878	20180215	7772
20180201	5호선	동대문역사문화공원	3504	4267	20180204	7771
20180207	수인선	호구포	3885	3884	20180210	7769
20180211	중앙선	덕소	3774	3994	20180214	7768
20180207	8호선	모란	4502	3265	20180210	7767
20180128	공항철도 1호선	디지털미디어시티	3951	3814	20180131	7765
20180208	우이신설선	성신여대입구(돈암)	3882	3882	20180211	7764
20180114	수인선	인천논현	3827	3937	20180117	7764
20180127	5호선	마곡	4113	3650	20180130	7763
20180128	8호선	가락시장	3352	4410	20180131	7762
20180128	6호선	대흥(서강대앞)	3763	3996	20180131	7759
20180128	분당선	서울숲	3878	3880	20180131	7758
20180207	우이신설선	정릉	4014	3743	20180210	7757
20180113	경원선	월계	4098	3657	20180116	7755
20180208	수인선	호구포	3867	3886	20180211	7753
20180115	경인선	도화	4087	3666	20180118	7753
20180113	경원선	녹양	4147	3604	20180116	7751
20180118	9호선	신반포	3774	3975	20180121	7749
20180122	우이신설선	정릉	4010	3730	20180125	7740
20180124	안산선	수리산	4441	3293	20180127	7734
20180112	경의선	야당	3958	3772	20180115	7730
20180119	경원선	동두천중앙	4007	3722	20180122	7729
20180114	5호선	올림픽공원(한국체대)	3859	3870	20180117	7729
20180125	경부선	송탄	3945	3780	20180128	7725
20180113	분당선	구성	3849	3873	20180116	7722
20180119	중앙선	양평	3819	3902	20180122	7721
20180212	안산선	초지	3970	3747	20180215	7717
20180211	경원선	도봉	3931	3782	20180214	7713
20180206	9호선	구반포	3690	4023	20180209	7713
20180203	7호선	삼산체육관	4054	3658	20180206	7712
20180115	경부선	세류	3990	3722	20180118	7712
20180208	경부선	세류	3956	3754	20180211	7710
20180122	경의선	서울역	3411	4298	20180125	7709
20180207	분당선	개포동	3691	4013	20180210	7704
20180128	분당선	강남구청	3512	4192	20180131	7704
20180131	9호선	신반포	3845	3858	20180203	7703
20180123	경원선	이촌(국립중앙박물관)	4349	3351	20180126	7700
20180125	경의선	야당	3989	3709	20180128	7698
20180123	5호선	동대문역사문화공원	3561	4135	20180126	7696
20180203	5호선	양평	3868	3824	20180206	7692
20180131	안산선	초지	3888	3804	20180203	7692
20180207	우이신설선	성신여대입구(돈암)	3882	3806	20180210	7688
20180126	안산선	수리산	4473	3215	20180129	7688
20180117	5호선	동대문역사문화공원	3565	4123	20180120	7688
20180127	경의선	운정	3994	3690	20180130	7684
20180112	8호선	모란	4363	3320	20180115	7683
20180129	안산선	대야미	4042	3632	20180201	7674
20180206	장항선	온양온천	3854	3816	20180209	7670
20180121	공항철도 1호선	디지털미디어시티	3829	3840	20180124	7669
20180203	경의선	금릉	3860	3808	20180206	7668
20180121	2호선	양천구청	3709	3959	20180124	7668
20180121	경부선	서울역	6889	776	20180124	7665
20180114	경인선	간석	3904	3761	20180117	7665
20180112	경원선	이촌(국립중앙박물관)	4297	3367	20180115	7664
20180203	경의선	풍산	3936	3726	20180206	7662
20180118	5호선	동대문역사문화공원	3497	4165	20180121	7662
20180125	5호선	영등포구청	3766	3895	20180128	7661
20180126	장항선	온양온천	3853	3807	20180129	7660
20180118	우이신설선	가오리	3745	3915	20180121	7660
20180117	경의선	능곡	3923	3737	20180120	7660
20180122	경인선	도화	3979	3679	20180125	7658
20180206	수인선	호구포	3859	3798	20180209	7657
20180206	8호선	모란	4393	3264	20180209	7657
20180119	5호선	동대문역사문화공원	3394	4262	20180122	7656
20180115	5호선	동대문역사문화공원	3524	4129	20180118	7653
20180114	경부선	군포	3986	3667	20180117	7653
20180118	경인선	도화	3968	3684	20180121	7652
20180119	경춘선	마석	3842	3808	20180122	7650
20180130	9호선	신반포	3727	3922	20180202	7649
20180208	경의선	능곡	3984	3664	20180211	7648
20180130	경의선	능곡	3904	3744	20180202	7648
20180212	경부선	신도림	3863	3783	20180215	7646
20180123	장항선	온양온천	3809	3835	20180126	7644
20180114	6호선	효창공원앞	3939	3698	20180117	7637
20180123	5호선	오금	3868	3767	20180126	7635
20180130	6호선	창신	4051	3583	20180202	7634
20180121	2호선	을지로4가	3951	3683	20180124	7634
20180205	8호선	모란	4411	3222	20180208	7633
20180112	경부선	세류	3990	3641	20180115	7631
20180204	3호선	매봉	3817	3813	20180207	7630
20180118	경원선	동두천중앙	3945	3685	20180121	7630
20180115	우이신설선	가오리	3779	3850	20180118	7629
20180130	경부선	신도림	3859	3768	20180202	7627
20180206	9호선	신반포	3792	3834	20180209	7626
20180118	경춘선	마석	3795	3831	20180121	7626
20180205	우이신설선	정릉	3905	3720	20180208	7625
20180124	5호선	신길	3445	4180	20180127	7625
20180131	경의선	능곡	4045	3579	20180203	7624
20180122	경의선	능곡	3963	3661	20180125	7624
20180122	경춘선	마석	3776	3846	20180125	7622
20180115	수인선	호구포	3757	3864	20180118	7621
20180112	5호선	오금	3865	3755	20180115	7620
20180121	수인선	소래포구	3920	3698	20180124	7618
20180208	6호선	창신	4165	3452	20180211	7617
20180203	우이신설선	솔샘	4057	3560	20180206	7617
20180204	경원선	도봉	3991	3625	20180207	7616
20180212	수인선	소래포구	4020	3595	20180215	7615
20180206	경원선	이촌(국립중앙박물관)	4311	3304	20180209	7615
20180205	경원선	동두천중앙	3886	3727	20180208	7613
20180128	8호선	수진	3932	3678	20180131	7610
20180125	5호선	신길	3507	4099	20180128	7606
20180125	5호선	동대문역사문화공원	3542	4063	20180128	7605
20180112	5호선	신길	3517	4085	20180115	7602
20180211	5호선	마장	3808	3793	20180214	7601
20180211	경부선	서정리	3421	4179	20180214	7600
20180119	경의선	능곡	3983	3616	20180122	7599
20180212	우이신설선	성신여대입구(돈암)	3813	3783	20180215	7596
20180206	우이신설선	정릉	3906	3690	20180209	7596
20180206	안산선	대야미	3964	3632	20180209	7596
20180121	중앙선	중랑	3909	3686	20180124	7595
20180211	7호선	용마산	3752	3841	20180214	7593
20180128	경원선	도봉	3889	3704	20180131	7593
20180126	경의선	야당	3962	3631	20180129	7593
20180118	우이신설선	정릉	3963	3627	20180121	7590
20180123	수인선	호구포	3694	3893	20180126	7587
20180113	분당선	매탄권선	4086	3500	20180116	7586
20180115	우이신설선	성신여대입구(돈암)	3864	3718	20180118	7582
20180127	8호선	송파	3889	3692	20180130	7581
20180113	7호선	부천종합운동장	3955	3622	20180116	7577
20180113	분당선	신갈	3876	3701	20180116	7577
20180112	안산선	대야미	4044	3533	20180115	7577
20180129	경원선	이촌(국립중앙박물관)	4285	3283	20180201	7568
20180122	안산선	초지	3838	3725	20180125	7563
20180114	2호선	양천구청	3743	3815	20180117	7558
20180114	5호선	거여	3854	3703	20180117	7557
20180204	7호선	용마산	3688	3867	20180207	7555
20180201	경인선	도화	3925	3628	20180204	7553
20180113	5호선	양평	3872	3681	20180116	7553
20180123	우이신설선	가오리	3689	3863	20180126	7552
20180131	경원선	동두천중앙	3953	3597	20180203	7550
20180119	9호선	구반포	3692	3858	20180122	7550
20180126	5호선	동대문역사문화공원	3466	4081	20180129	7547
20180121	5호선	거여	3823	3722	20180124	7545
20180121	경인선	인천	4126	3418	20180124	7544
20180118	경부선	세류	3922	3621	20180121	7543
20180126	5호선	영등포구청	3715	3826	20180129	7541
20180122	5호선	동대문역사문화공원	3540	4001	20180125	7541
20180207	6호선	창신	4134	3406	20180210	7540
20180129	5호선	동대문역사문화공원	3495	4043	20180201	7538
20180124	경의선	야당	3915	3619	20180127	7534
20180211	2호선	신설동	3951	3578	20180214	7529
20180201	안산선	초지	3827	3696	20180204	7523
20180117	경부선	세류	3865	3658	20180120	7523
20180127	분당선	상갈	3898	3624	20180130	7522
20180207	경부선	신도림	3805	3716	20180210	7521
20180208	경춘선	마석	3682	3836	20180211	7518
20180122	우이신설선	성신여대입구(돈암)	3830	3687	20180125	7517
20180128	2호선	신설동	3893	3623	20180131	7516
20180211	분당선	가천대	3345	4169	20180214	7514
20180205	수인선	호구포	3680	3833	20180208	7513
20180204	6호선	불광	4094	3419	20180207	7513
20180207	수인선	소래포구	3935	3576	20180210	7511
20180206	경인선	도화	3913	3598	20180209	7511
20180112	5호선	동대문역사문화공원	3416	4095	20180115	7511
20180114	수인선	소래포구	3791	3718	20180117	7509
20180130	경원선	동두천중앙	3847	3661	20180202	7508
20180131	경인선	도원	3746	3760	20180203	7506
20180129	수인선	호구포	3752	3753	20180201	7505
20180201	경의선	능곡	3908	3595	20180204	7503
20180121	7호선	용마산	3672	3828	20180124	7500
20180120	우이신설선	솔샘	3988	3510	20180123	7498
20180208	안산선	초지	3824	3672	20180211	7496
20180129	우이신설선	가오리	3684	3808	20180201	7492
20180206	경인선	도원	3634	3855	20180209	7489
20180112	우이신설선	가오리	3754	3735	20180115	7489
20180205	9호선	신반포	3752	3736	20180208	7488
20180131	분당선	개포동	3697	3791	20180203	7488
20180212	경부선	세류	3904	3583	20180215	7487
20180122	경부선	세류	3856	3619	20180125	7475
20180204	7호선	까치울	3780	3691	20180207	7471
20180115	경의선	능곡	3918	3548	20180118	7466
20180212	경의선	서울역	3113	4352	20180215	7465
20180112	수인선	호구포	3777	3687	20180115	7464
20180203	수인선	인하대	3869	3594	20180206	7463
20180128	7호선	까치울	3737	3722	20180131	7459
20180212	경의선	능곡	3913	3542	20180215	7455
20180212	경원선	동두천중앙	3856	3598	20180215	7454
20180126	8호선	모란	4212	3241	20180129	7453
20180126	경원선	이촌(국립중앙박물관)	4216	3236	20180129	7452
20180130	경춘선	사릉	3642	3808	20180202	7450
20180124	5호선	동대문역사문화공원	3466	3981	20180127	7447
20180211	7호선	까치울	3790	3655	20180214	7445
20180125	5호선	오금	3749	3695	20180128	7444
20180207	경의선	능곡	3853	3590	20180210	7443
20180204	공항철도 1호선	디지털미디어시티	3765	3678	20180207	7443
20180120	경원선	녹천	4083	3360	20180123	7443
20180117	9호선	신반포	3709	3732	20180120	7441
20180211	경부선	군포	3820	3619	20180214	7439
20180129	우이신설선	정릉	3798	3640	20180201	7438
20180201	경부선	세류	3809	3628	20180204	7437
20180117	수인선	숭의	3866	3570	20180120	7436
20180128	수인선	연수	3742	3691	20180131	7433
20180120	중앙선	양평	3617	3816	20180123	7433
20180208	9호선	구반포	3563	3862	20180211	7425
20180126	5호선	오금	3738	3686	20180129	7424
20180120	과천선	과천	4200	3224	20180123	7424
20180114	경강선	경기광주	3667	3757	20180117	7424
20180114	2호선	신설동	3703	3720	20180117	7423
20180118	경의선	능곡	3867	3554	20180121	7421
20180201	경인선	도원	3676	3742	20180204	7418
20180126	5호선	신길	3478	3935	20180129	7413
20180114	중앙선	중랑	3765	3647	20180117	7412
20180117	분당선	개포동	3621	3789	20180120	7410
20180211	공항철도 1호선	디지털미디어시티	3716	3693	20180214	7409
20180120	8호선	모란	4102	3304	20180123	7406
20180128	경부선	서울역	6631	772	20180131	7403
20180205	우이신설선	성신여대입구(돈암)	3774	3622	20180208	7396
20180125	경원선	이촌(국립중앙박물관)	4153	3243	20180128	7396
20180204	수인선	연수	3722	3672	20180207	7394
20180114	2호선	을지로4가	3828	3565	20180117	7393
20180130	경인선	도화	3841	3551	20180202	7392
20180126	우이신설선	가오리	3649	3738	20180129	7387
20180118	경부선	서울역	6367	1019	20180121	7386
20180211	6호선	효창공원앞	3861	3524	20180214	7385
20180131	6호선	창신	4158	3227	20180203	7385
20180203	분당선	구성	3656	3728	20180206	7384
20180127	공항철도 1호선	청라국제도시	3714	3669	20180130	7383
20180207	경원선	동두천중앙	3807	3575	20180210	7382
20180205	경부선	신도림	3758	3621	20180208	7379
20180123	8호선	모란	4243	3136	20180126	7379
20180212	9호선	구반포	3496	3882	20180215	7378
20180201	경원선	동두천중앙	3816	3562	20180204	7378
20180127	수인선	원인재	3751	3627	20180130	7378
20180124	5호선	오금	3685	3691	20180127	7376
20180123	안산선	대야미	3889	3484	20180126	7373
20180119	경인선	인천	4175	3195	20180122	7370
20180120	분당선	매탄권선	3908	3459	20180123	7367
20180119	경춘선	사릉	3847	3519	20180122	7366
20180113	우이신설선	성신여대입구(돈암)	3617	3749	20180116	7366
20180115	경부선	서울역	6232	1132	20180118	7364
20180211	2호선	양천구청	3593	3767	20180214	7360
20180119	분당선	대모산입구	3804	3551	20180122	7355
20180204	2호선	양천구청	3566	3783	20180207	7349
20180124	6호선	약수	3723	3625	20180127	7348
20180211	수인선	인천논현	3548	3799	20180214	7347
20180117	경의선	서울역	3247	4098	20180120	7345
20180203	8호선	모란	3998	3345	20180206	7343
20180131	수인선	숭의	3801	3542	20180203	7343
20180123	우이신설선	성신여대입구(돈암)	3660	3682	20180126	7342
20180119	수인선	숭의	3839	3503	20180122	7342
20180122	경춘선	사릉	3714	3626	20180125	7340
20180113	우이신설선	솔샘	3910	3427	20180116	7337
20180119	경강선	판교	3680	3656	20180122	7336
20180117	경춘선	마석	3628	3701	20180120	7329
20180126	수인선	호구포	3667	3660	20180129	7327
20180204	5호선	거여	3751	3574	20180207	7325
20180129	우이신설선	성신여대입구(돈암)	3750	3574	20180201	7324
20180128	2호선	양천구청	3535	3788	20180131	7323
20180123	안산선	초지	3764	3557	20180126	7321
20180118	수인선	숭의	3768	3552	20180121	7320
20180203	경부선	세류	3681	3638	20180206	7319
20180113	8호선	모란	4013	3304	20180116	7317
20180121	5호선	개롱	3607	3707	20180124	7314
20180117	경인선	도원	3548	3764	20180120	7312
20180206	우이신설선	성신여대입구(돈암)	3685	3623	20180209	7308
20180125	우이신설선	가오리	3606	3701	20180128	7307
20180112	안산선	초지	3789	3518	20180115	7307
20180211	5호선	거여	3759	3547	20180214	7306
20180203	과천선	과천	4053	3252	20180206	7305
20180123	우이신설선	정릉	3719	3586	20180126	7305
20180204	8호선	신흥	3549	3755	20180207	7304
20180203	우이신설선	성신여대입구(돈암)	3586	3717	20180206	7303
20180114	5호선	개롱	3601	3701	20180117	7302
20180211	수인선	연수	3742	3559	20180214	7301
20180113	경원선	녹천	4072	3229	20180116	7301
20180128	경부선	군포	3803	3495	20180131	7298
20180119	경춘선	퇴계원	3824	3473	20180122	7297
20180114	8호선	산성	3698	3597	20180117	7295
20180205	6호선	창신	3900	3393	20180208	7293
20180130	경부선	세류	3734	3558	20180202	7292
20180127	안산선	반월	3879	3409	20180130	7288
20180126	우이신설선	성신여대입구(돈암)	3566	3720	20180129	7286
20180130	9호선	구반포	3448	3833	20180202	7281
20180120	경원선	동두천중앙	3665	3611	20180123	7276
