사용일자	호선명	역명	승차총승객수	하차총승객수	등록일자
20180211	4호선	총신대입구	12996	14393	20180214
20180211	4호선	동작	1077	1208	20180214
20180211	4호선	이촌	7643	8177	20180214
20180211	4호선	신용산	7229	7613	20180214
20180211	4호선	삼각지	2713	3672	20180214
20180211	4호선	숙대입구	10189	9831	20180214
20180211	4호선	서울역	6188	14354	20180214
20180211	4호선	회현	12750	13034	20180214
20180211	4호선	명동	29590	32451	20180214
20180211	4호선	충무로	11718	11576	20180214
20180211	4호선	동대문역사문화공원	16066	14741	20180214
20180211	4호선	동대문	10778	10820	20180214
20180211	4호선	혜화	32180	32921	20180214
20180211	4호선	한성대입구	9629	9522	20180214
20180211	4호선	성신여대입구	15555	14986	20180214
20180211	4호선	길음	12611	12259	20180214
20180211	4호선	미아사거리	19527	18499	20180214
20180211	4호선	미아	10366	9279	20180214
20180211	4호선	수유	24988	23990	20180214
20180211	4호선	쌍문	19565	17345	20180214
20180211	4호선	창동	18071	19649	20180214
20180211	4호선	노원	15996	16806	20180214
20180211	4호선	상계	12295	11424	20180214
20180211	4호선	당고개	8235	8256	20180214
20180211	3호선	오금	3452	3327	20180214
20180211	3호선	경찰병원	3320	3324	20180214
20180211	3호선	가락시장	4829	5104	20180214
20180211	3호선	수서	10415	10549	20180214
20180211	3호선	일원	3913	4225	20180214
20180211	3호선	대청	4570	4281	20180214
20180211	3호선	학여울	2713	2850	20180214
20180211	3호선	대치	7587	6852	20180214
20180211	3호선	도곡	2665	2661	20180214
20180211	3호선	매봉	4393	4268	20180214
20180211	3호선	양재	17150	19285	20180214
20180211	3호선	남부터미널	19791	22202	20180214
20180211	3호선	교대	4939	3136	20180214
20180211	3호선	고속터미널	54320	53844	20180214
20180211	3호선	잠원	2823	2893	20180214
20180211	3호선	신사	18041	17937	20180214
20180211	3호선	압구정	17108	17871	20180214
20180211	3호선	옥수	5334	5881	20180214
20180211	3호선	금호	5034	4832	20180214
20180211	3호선	약수	7913	7620	20180214
20180211	3호선	동대입구	8618	8280	20180214
20180211	3호선	을지로3가	3499	3681	20180214
20180211	3호선	종로3가	3863	6412	20180214
20180211	3호선	안국	12035	12744	20180214
20180211	3호선	경복궁	13391	14105	20180214
20180211	3호선	독립문	5227	5384	20180214
20180211	3호선	무악재	2158	2250	20180214
20180211	3호선	홍제	11111	10897	20180214
20180211	3호선	녹번	6729	5991	20180214
20180211	3호선	불광	12176	13872	20180214
20180211	3호선	연신내	26835	25477	20180214
20180211	3호선	구파발	12010	11738	20180214
20180211	3호선	지축	612	680	20180214
20180211	2호선	용두	1327	1292	20180214
20180211	2호선	신정네거리	5748	5863	20180214
20180211	2호선	양천구청	3593	3767	20180214
20180211	2호선	도림천	418	471	20180214
20180211	2호선	신설동	3951	3578	20180214
20180211	2호선	신답	722	792	20180214
20180211	2호선	용답	1646	1690	20180214
20180211	2호선	충정로	4650	4746	20180214
20180211	2호선	아현	6001	6054	20180214
20180211	2호선	이대	11245	11889	20180214
20180211	2호선	신촌	37750	35142	20180214
20180211	2호선	홍대입구	77518	74614	20180214
20180211	2호선	합정	23606	24110	20180214
20180211	2호선	당산	10058	11386	20180214
20180211	2호선	영등포구청	8862	9048	20180214
20180211	2호선	문래	7550	7441	20180214
20180211	2호선	신도림	38627	38310	20180214
20180211	2호선	대림	20298	21438	20180214
20180211	2호선	구로디지털단지	32367	31449	20180214
20180211	2호선	신대방	17878	17130	20180214
20180211	2호선	신림	47306	46123	20180214
20180211	2호선	봉천	13633	13024	20180214
20180211	2호선	서울대입구	33069	32412	20180214
20180211	2호선	낙성대	18543	18406	20180214
20180211	2호선	사당	25497	29186	20180214
20180211	2호선	방배	8911	9254	20180214
20180211	2호선	서초	15715	14992	20180214
20180211	2호선	교대	13688	14919	20180214
20180211	2호선	강남	56538	54554	20180214
20180211	2호선	역삼	14659	15304	20180214
20180211	2호선	선릉	14886	12706	20180214
20180211	2호선	삼성	35176	34364	20180214
20180211	2호선	종합운동장	7257	7822	20180214
20180211	2호선	잠실새내	15430	16227	20180214
20180211	2호선	잠실	62900	57592	20180214
20180211	2호선	잠실나루	7206	7469	20180214
20180211	2호선	강변	33238	36145	20180214
20180211	2호선	구의	12937	12836	20180214
20180211	2호선	건대입구	34762	36496	20180214
20180211	2호선	성수	9649	10151	20180214
20180211	2호선	뚝섬	7041	7296	20180214
20180211	2호선	한양대	5636	5791	20180214
20180211	2호선	왕십리	12504	10134	20180214
20180211	2호선	상왕십리	7413	7143	20180214
20180211	2호선	신당	9451	10236	20180214
20180211	2호선	동대문역사문화공원	12177	14608	20180214
20180211	2호선	을지로4가	4294	3899	20180214
20180211	2호선	을지로3가	8983	8664	20180214
20180211	2호선	을지로입구	28336	27030	20180214
20180211	2호선	시청	8310	6605	20180214
20180211	1호선	동묘앞	11558	11383	20180214
20180211	1호선	청량리	20579	20980	20180214
20180211	1호선	제기동	15826	16698	20180214
20180211	1호선	신설동	9046	8596	20180214
20180211	1호선	동대문	11531	13971	20180214
20180211	1호선	종로5가	12393	11511	20180214
20180211	1호선	종로3가	19323	17215	20180214
20180211	1호선	종각	19859	17463	20180214
20180211	1호선	시청	11231	10487	20180214
20180211	1호선	서울역	33073	32249	20180214
20180208	2호선	봉천	26365	24629	20180211
20180208	2호선	신림	76092	75039	20180211
20180208	2호선	신대방	31059	29401	20180211
20180208	2호선	구로디지털단지	73851	73885	20180211
20180208	2호선	대림	31903	32611	20180211
20180208	2호선	신도림	64763	63661	20180211
20180208	2호선	문래	23472	23658	20180211
20180208	2호선	영등포구청	26662	27061	20180211
20180208	2호선	당산	23082	26407	20180211
20180208	2호선	합정	35753	37395	20180211
20180208	2호선	홍대입구	77794	83113	20180211
20180208	2호선	신촌	50418	51095	20180211
20180208	2호선	이대	19078	19936	20180211
20180208	2호선	아현	11232	10859	20180211
20180208	2호선	충정로	13469	14263	20180211
20180208	2호선	용답	2858	2851	20180211
20180208	2호선	신답	1577	1789	20180211
20180208	2호선	신설동	4402	4677	20180211
20180208	2호선	도림천	1297	1407	20180211
20180208	2호선	양천구청	7864	8232	20180211
20180208	2호선	신정네거리	10683	10987	20180211
20180208	2호선	용두	2928	3082	20180211
20180208	3호선	지축	1318	1487	20180211
20180208	3호선	구파발	22033	19781	20180211
20180208	3호선	연신내	47254	44734	20180211
20180208	3호선	불광	20926	22247	20180211
20180208	3호선	녹번	14870	12854	20180211
20180208	3호선	홍제	21001	19945	20180211
20180208	3호선	무악재	4631	4722	20180211
20180208	3호선	독립문	8782	8887	20180211
20180208	3호선	경복궁	25843	26093	20180211
20180208	3호선	안국	27231	29080	20180211
20180208	3호선	종로3가	11670	14784	20180211
20180208	3호선	을지로3가	12458	13128	20180211
20180208	3호선	충무로	4	0	20180211
20180208	3호선	동대입구	9727	10586	20180211
20180208	3호선	약수	16166	15731	20180211
20180208	3호선	금호	9788	9087	20180211
20180208	3호선	옥수	11093	11501	20180211
20180208	3호선	압구정	37994	41776	20180211
20180208	3호선	신사	36321	38915	20180211
20180208	3호선	잠원	6863	6575	20180211
20180208	3호선	고속터미널	58039	54541	20180211
20180208	3호선	교대	17462	11583	20180211
20180208	3호선	남부터미널	38028	39295	20180211
20180208	3호선	양재	47834	51448	20180211
20180208	3호선	매봉	13581	13039	20180211
20180208	3호선	도곡	7350	7211	20180211
20180208	3호선	대치	13836	13589	20180211
20180208	3호선	학여울	2674	2814	20180211
20180208	3호선	대청	11565	10563	20180211
20180208	3호선	일원	11062	11171	20180211
20180208	3호선	수서	19944	20020	20180211
20180208	3호선	가락시장	12156	11931	20180211
20180208	3호선	경찰병원	9266	9268	20180211
20180208	3호선	오금	7919	7205	20180211
20180208	4호선	당고개	13836	12938	20180211
20180208	4호선	상계	23249	20939	20180211
20180208	4호선	노원	24414	27312	20180211
20180208	4호선	창동	32587	34487	20180211
20180208	4호선	쌍문	37057	32791	20180211
20180208	4호선	수유	41791	41336	20180211
20180208	4호선	미아	18611	17524	20180211
20180208	4호선	미아사거리	33193	31787	20180211
20180208	4호선	길음	25042	24466	20180211
20180208	4호선	성신여대입구	25326	24300	20180211
20180208	4호선	한성대입구	16831	16036	20180211
20180208	4호선	혜화	42447	43616	20180211
20180208	4호선	동대문	27093	27573	20180211
20180208	4호선	동대문역사문화공원	23264	21381	20180211
20180208	4호선	충무로	36012	36771	20180211
20180208	4호선	명동	36292	38514	20180211
20180208	4호선	회현	32809	35027	20180211
20180208	4호선	서울역	14756	22554	20180211
20180208	4호선	숙대입구	16701	16704	20180211
20180208	4호선	삼각지	5815	6635	20180211
20180208	4호선	신용산	17039	17870	20180211
20180208	4호선	이촌	9399	10318	20180211
20180208	4호선	동작	2318	2351	20180211
20180208	4호선	총신대입구	23916	26833	20180211
20180208	4호선	사당	31524	26570	20180211
20180208	4호선	남태령	2950	1104	20180211
20180208	경부선	서울역	5368	1067	20180211
20180208	경부선	남영	11594	12337	20180211
20180208	경부선	용산	37950	38450	20180211
20180208	경부선	노량진	14473	13683	20180211
20180208	경부선	대방	16606	16797	20180211
20180208	경부선	영등포	47328	49906	20180211
20180208	경부선	신도림	3995	3860	20180211
20180208	경부선	신길	10822	8773	20180211
20180208	경부선	구로	22371	23256	20180211
20180208	경부선	가산디지털단지	18424	21671	20180211
20180208	경부선	금천구청	12369	11912	20180211
20180208	경부선	석수	12342	10632	20180211
20180208	경부선	관악	8674	8135	20180211
20180208	경부선	안양	25461	24851	20180211
20180208	경부선	명학	10685	10962	20180211
20180208	경부선	금정	29541	29578	20180211
20180208	경부선	군포	8136	8148	20180211
20180208	경부선	의왕	9876	9270	20180211
20180208	경부선	성균관대	16114	15329	20180211
20180208	경부선	화서	8727	8533	20180211
20180208	경부선	수원	40645	43217	20180211
20180208	경부선	독산	19346	20549	20180211
20180208	경부선	세류	3956	3754	20180211
20180208	경부선	병점	14831	14834	20180211
20180208	경부선	세마	2772	2514	20180211
20180208	경부선	오산대	2519	2386	20180211
20180208	경부선	오산	9661	9300	20180211
20180208	경부선	진위	1726	1569	20180211
20180208	경부선	송탄	4611	4419	20180211
20180208	경부선	서정리	4442	4372	20180211
20180208	경부선	지제	2034	1961	20180211
20180208	경부선	평택	12054	11605	20180211
20180208	경부선	성환	3486	3533	20180211
20180208	경부선	직산	846	890	20180211
20180208	경부선	두정	5114	5349	20180211
20180208	경부선	천안	5628	5560	20180211
20180208	경부선	당정	7382	7121	20180211
20180208	경부선	서동탄	1554	1354	20180211
20180208	경부선	광명	1996	1644	20180211
20180208	경인선	개봉	25483	26041	20180211
20180208	경인선	오류동	12151	11368	20180211
20180208	경인선	역곡	32418	31350	20180211
20180208	경인선	부천	41738	41454	20180211
20180208	경인선	송내	34673	34068	20180211
20180208	경인선	부평	38766	42076	20180211
20180208	경인선	백운	9363	9040	20180211
20180208	경인선	동암	19823	19639	20180211
20180208	경인선	주안	24361	22560	20180211
20180208	경인선	제물포	10947	10331	20180211
20180208	경인선	동인천	17803	17189	20180211
20180208	경인선	인천	3567	2701	20180211
20180208	경인선	구일	6856	6868	20180211
20180208	경인선	소사	13647	13015	20180211
20180208	경인선	부개	10505	9761	20180211
20180208	경인선	간석	7281	6741	20180211
20180208	경인선	도원	3827	4076	20180211
20180208	경인선	온수	7563	7534	20180211
20180208	경인선	중동	10896	10058	20180211
20180208	경인선	도화	4241	3862	20180211
20180208	경원선	이촌	4575	3582	20180211
20180208	경원선	서빙고	2058	2100	20180211
20180208	경원선	한남	5017	4785	20180211
20180208	경원선	옥수	53	22	20180211
20180208	경원선	응봉	1971	1767	20180211
20180208	경원선	왕십리	17090	19070	20180211
20180208	경원선	청량리	15671	17161	20180211
20180208	경원선	외대앞	11370	10626	20180211
20180208	경원선	신이문	10569	9235	20180211
20180208	경원선	석계	10592	11621	20180211
20180208	경원선	광운대	9718	9106	20180211
20180208	경원선	월계	5611	5149	20180211
20180208	경원선	녹천	5640	4579	20180211
20180208	경원선	창동	1	0	20180211
20180208	경원선	방학	10865	10576	20180211
20180208	경원선	도봉	7123	6840	20180211
20180208	경원선	도봉산	7815	4639	20180211
20180208	경원선	망월사	8546	8600	20180211
20180208	경원선	회룡	13640	12935	20180211
20180208	경원선	의정부	21358	21817	20180211
20180208	경원선	가능	7614	7523	20180211
20180208	경원선	녹양	5424	5070	20180211
20180208	경원선	양주	9043	7994	20180211
20180208	경원선	덕계	2218	2060	20180211
20180208	경원선	덕정	6404	6296	20180211
20180208	경원선	지행	7376	7170	20180211
20180208	경원선	동두천중앙	4002	3786	20180211
20180208	경원선	보산	1669	1640	20180211
20180208	경원선	동두천	2150	2599	20180211
20180208	경원선	소요산	3139	2428	20180211
20180208	안산선	산본	19629	20758	20180211
20180208	안산선	대야미	4247	3892	20180211
20180208	안산선	반월	4902	4656	20180211
20180208	안산선	상록수	20970	20869	20180211
20180208	안산선	한대앞	9068	8966	20180211
20180208	안산선	중앙	17449	18138	20180211
20180208	안산선	고잔	9411	8921	20180211
20180208	안산선	초지	3824	3672	20180211
20180208	안산선	안산	15895	14690	20180211
20180208	안산선	신길온천	1800	1559	20180211
20180208	안산선	정왕	7860	8630	20180211
20180208	안산선	오이도	8931	8809	20180211
20180208	안산선	수리산	4934	3704	20180211
20180208	과천선	선바위	9833	8111	20180211
20180208	과천선	경마공원	2720	2731	20180211
20180208	과천선	대공원	2408	2556	20180211
20180208	과천선	과천	4965	4255	20180211
20180208	과천선	정부과천청사	13144	12171	20180211
20180208	과천선	인덕원	28130	27865	20180211
20180208	과천선	평촌	19833	19585	20180211
20180208	과천선	범계	32212	30731	20180211
20180208	분당선	선릉	10310	22168	20180211
20180208	분당선	한티	16506	17709	20180211
20180208	분당선	도곡	7991	8126	20180211
20180208	분당선	구룡	2450	2314	20180211
20180208	분당선	개포동	3337	3393	20180211
20180208	분당선	대모산입구	3451	3226	20180211
20180208	분당선	수서	15748	16128	20180211
20180208	분당선	수원	9504	6176	20180211
20180208	분당선	서울숲	8227	8273	20180211
20180208	분당선	압구정로데오	17005	19206	20180211
20180208	분당선	강남구청	10426	12013	20180211
20180208	분당선	선정릉	9641	10620	20180211
20180208	분당선	가천대	7302	8357	20180211
20180208	분당선	태평	15796	15160	20180211
20180208	분당선	모란	23810	23887	20180211
20180208	분당선	야탑	31100	32137	20180211
20180208	분당선	서현	31786	31864	20180211
20180208	분당선	수내	16618	16779	20180211
20180208	분당선	정자	20493	22091	20180211
20180208	분당선	미금	22630	24327	20180211
20180208	분당선	오리	16496	13642	20180211
20180208	분당선	이매	5977	6080	20180211
20180208	분당선	보정	3079	2553	20180211
20180208	분당선	죽전	15988	18562	20180211
20180208	분당선	구성	5572	5639	20180211
20180208	분당선	신갈	5279	5047	20180211
20180208	분당선	기흥	8706	8384	20180211
20180208	분당선	상갈	5673	5347	20180211
20180208	분당선	청명	4709	4315	20180211
20180208	분당선	영통	9397	9617	20180211
20180208	분당선	망포	14821	13497	20180211
20180208	분당선	매탄권선	4630	4418	20180211
20180208	분당선	수원시청	11791	12811	20180211
20180208	분당선	매교	2694	2669	20180211
20180208	일산선	원흥	8476	7482	20180211
20180208	일산선	삼송	16846	16008	20180211
20180208	일산선	원당	12807	12262	20180211
20180208	일산선	화정	20984	21876	20180211
20180208	일산선	대곡	1655	1233	20180211
20180208	일산선	백석	13078	12724	20180211
20180208	일산선	마두	8995	9408	20180211
20180208	일산선	정발산	8718	9179	20180211
20180208	일산선	주엽	10530	10908	20180211
20180208	일산선	대화	15643	12450	20180211
20180208	중앙선	회기	28671	28285	20180211
20180208	중앙선	중랑	6063	5746	20180211
20180208	중앙선	상봉	6618	6688	20180211
20180208	중앙선	망우	8415	8169	20180211
20180208	중앙선	양원	1934	2165	20180211
20180208	중앙선	구리	14318	14900	20180211
20180208	중앙선	도농	9603	8584	20180211
20180208	중앙선	양정	840	721	20180211
20180208	중앙선	덕소	6779	6685	20180211
20180208	중앙선	도심	3039	2296	20180211
20180208	중앙선	팔당	689	662	20180211
20180208	중앙선	운길산	583	530	20180211
20180208	중앙선	양수	1725	1819	20180211
20180208	중앙선	신원	204	194	20180211
20180208	중앙선	국수	1050	967	20180211
20180208	중앙선	아신	577	565	20180211
20180208	중앙선	오빈	354	318	20180211
20180208	중앙선	양평	4411	4429	20180211
20180208	중앙선	원덕	436	434	20180211
20180208	중앙선	용문	2131	2159	20180211
20180208	중앙선	지평	50	35	20180211
20180208	장항선	봉명	1441	1438	20180211
20180208	장항선	쌍용	2583	2485	20180211
20180208	장항선	아산	2365	2084	20180211
20180208	장항선	배방	925	913	20180211
20180208	장항선	온양온천	4545	4585	20180211
20180208	장항선	신창	977	973	20180211
20180208	경의선	서울역	3049	4085	20180211
20180208	경의선	신촌	763	1118	20180211
20180208	경의선	효창공원앞	2608	2808	20180211
20180208	경의선	공덕	3313	2891	20180211
20180208	경의선	서강대	2078	2043	20180211
20180208	경의선	홍대입구	1667	2079	20180211
20180208	경의선	가좌	5383	4859	20180211
20180208	경의선	디지털미디어시티	2189	2060	20180211
20180208	경의선	수색	2961	3004	20180211
20180208	경의선	화전	1429	1351	20180211
20180208	경의선	강매	2903	2591	20180211
20180208	경의선	행신	8403	7841	20180211
20180208	경의선	능곡	3984	3664	20180211
20180208	경의선	곡산	574	589	20180211
20180208	경의선	백마	7422	6904	20180211
20180208	경의선	풍산	5175	4825	20180211
20180208	경의선	일산	11100	10909	20180211
20180208	경의선	탄현	7958	7546	20180211
20180208	경의선	야당	4603	4258	20180211
20180208	경의선	운정	5720	5270	20180211
20180208	경의선	금릉	5013	4915	20180211
20180208	경의선	금촌	7076	6864	20180211
20180208	경의선	월롱	2422	2375	20180211
20180208	경의선	파주	1207	776	20180211
20180208	경의선	문산	5744	5712	20180211
20180208	경의선	김포공항	1	0	20180211
20180208	경의선	계양	1	0	20180211
20180208	경춘선	신내	692	804	20180211
20180208	경춘선	갈매	2347	2132	20180211
20180208	경춘선	별내	2517	2389	20180211
20180208	경춘선	퇴계원	3610	3292	20180211
20180208	경춘선	사릉	3516	3334	20180211
20180208	경춘선	금곡	1528	1511	20180211
20180208	경춘선	평내호평	6237	6057	20180211
20180208	경춘선	천마산	1507	1315	20180211
20180208	경춘선	마석	3682	3836	20180211
20180208	경춘선	대성리	474	465	20180211
20180208	경춘선	청평	1977	1821	20180211
20180208	경춘선	상천	304	300	20180211
20180208	경춘선	가평	1790	1913	20180211
20180208	9호선	증미	8411	8735	20180211
20180208	9호선	등촌	12188	12299	20180211
20180208	9호선	염창	18161	17490	20180211
20180208	9호선	신목동	4536	4132	20180211
20180208	9호선	선유도	8200	8257	20180211
20180208	9호선	당산	20323	19376	20180211
20180208	9호선	국회의사당	20390	20444	20180211
20180208	9호선	여의도	23833	22697	20180211
20180208	9호선	샛강	6099	6520	20180211
20180208	9호선	노량진	29917	31087	20180211
20180208	9호선	노들	5200	4588	20180211
20180208	9호선	흑석	9390	9868	20180211
20180208	9호선	동작	1783	1298	20180211
20180208	9호선	구반포	3563	3862	20180211
20180208	9호선	신반포	3982	4118	20180211
20180208	9호선	고속터미널	12938	19518	20180211
20180208	9호선	사평	3251	3086	20180211
20180208	9호선	신논현	33185	34067	20180211
20180208	공항철도 1호선	서울역	10865	9541	20180211
20180208	공항철도 1호선	공덕	2149	2764	20180211
20180208	공항철도 1호선	홍대입구	8829	9140	20180211
20180208	공항철도 1호선	디지털미디어시티	15430	13461	20180211
20180208	공항철도 1호선	김포공항	10770	6821	20180211
20180208	공항철도 1호선	계양	11754	10853	20180211
20180208	공항철도 1호선	검암	9434	9267	20180211
20180208	공항철도 1호선	청라국제도시	6173	5952	20180211
20180208	공항철도 1호선	운서	6888	7033	20180211
20180208	공항철도 1호선	공항화물청사	2887	3231	20180211
20180208	공항철도 1호선	인천공항1터미널	15483	14301	20180211
20180208	공항철도 1호선	인천공항2터미널	5935	5190	20180211
20180208	공항철도 1호선	영종	2024	1997	20180211
20180208	9호선2단계	언주	9973	10175	20180211
20180208	9호선2단계	선정릉	8078	8391	20180211
20180208	9호선2단계	삼성중앙	6252	6537	20180211
20180208	9호선2단계	봉은사	15332	15258	20180211
20180208	9호선2단계	종합운동장	7114	5913	20180211
20180208	우이신설선	북한산우이	1961	1778	20180211
20180208	우이신설선	솔밭공원	2438	2416	20180211
20180208	우이신설선	4.19민주묘지	2450	2441	20180211
20180208	우이신설선	가오리	4054	4142	20180211
20180208	우이신설선	화계	3200	2979	20180211
20180208	우이신설선	삼양	2115	2275	20180211
20180208	우이신설선	삼양사거리	2309	2515	20180211
20180208	우이신설선	솔샘	5639	5321	20180211
20180208	우이신설선	북한산보국문	5686	5453	20180211
20180208	우이신설선	정릉	4182	3868	20180211
20180208	우이신설선	성신여대입구	3882	3882	20180211
20180208	우이신설선	보문	1570	1600	20180211
20180208	우이신설선	신설동	1736	1827	20180211
20180208	경춘선	굴봉산	101	120	20180211
20180208	경춘선	백양리	299	294	20180211
20180208	경춘선	강촌	477	484	20180211
20180208	경춘선	김유정	324	296	20180211
20180208	경춘선	남춘천	2423	2414	20180211
20180208	경춘선	춘천	1293	1248	20180211
20180208	수인선	달월	141	79	20180211
20180208	수인선	월곶	2593	2516	20180211
20180208	수인선	소래포구	4203	3821	20180211
20180208	수인선	인천논현	6506	6636	20180211
20180208	수인선	호구포	3867	3886	20180211
20180208	수인선	남동인더스파크	2468	2729	20180211
20180208	수인선	원인재	4806	4824	20180211
20180208	수인선	연수	4977	4992	20180211
20180208	수인선	송도	2914	2753	20180211
20180208	수인선	인하대	5504	4989	20180211
20180208	수인선	숭의	3672	3473	20180211
20180208	수인선	신포	1746	1829	20180211
20180208	수인선	인천	892	1621	20180211
20180208	경강선	판교	3593	3592	20180211
20180208	경강선	이매	1544	1038	20180211
20180208	경강선	삼동	2078	1761	20180211
20180208	경강선	경기광주	6296	6206	20180211
20180208	경강선	초월	2384	2280	20180211
20180208	경강선	곤지암	1936	1938	20180211
20180208	경강선	신둔도예촌	1100	1006	20180211
20180208	경강선	이천	2460	2494	20180211
20180208	경강선	부발	1654	1515	20180211
20180208	경강선	세종대왕릉	235	225	20180211
20180208	경강선	여주	1801	1788	20180211
20180208	5호선	방화	8765	8322	20180211
20180208	5호선	개화산	6988	6379	20180211
20180208	5호선	김포공항	8271	7001	20180211
20180208	5호선	송정	9900	9712	20180211
20180208	5호선	마곡	9259	8042	20180211
20180208	5호선	발산	18969	18203	20180211
20180208	5호선	우장산	17147	17113	20180211
20180208	5호선	화곡	33660	30794	20180211
20180208	5호선	까치산	33740	32199	20180211
20180208	5호선	신정	16519	13086	20180211
20180208	5호선	목동	20867	22141	20180211
20180208	5호선	오목교	28132	29825	20180211
20180208	5호선	양평	7653	7705	20180211
20180208	5호선	영등포구청	4553	4605	20180211
20180208	5호선	영등포시장	10429	11190	20180211
20180208	5호선	신길	3668	4367	20180211
20180208	5호선	여의도	29248	31616	20180211
20180208	5호선	여의나루	7932	8739	20180211
20180208	5호선	마포	17144	17818	20180211
20180208	5호선	공덕	16590	17578	20180211
20180208	5호선	애오개	8521	8851	20180211
20180208	5호선	충정로	5215	5396	20180211
20180208	5호선	서대문	20559	21195	20180211
20180208	5호선	광화문	42186	44402	20180211
20180208	5호선	종로3가	17135	16035	20180211
20180208	5호선	을지로4가	5869	6382	20180211
20180208	5호선	동대문역사문화공원	3668	4363	20180211
20180208	5호선	청구	4919	4402	20180211
20180208	5호선	신금호	7027	7187	20180211
20180208	5호선	행당	9800	8709	20180211
20180208	5호선	왕십리	5799	6567	20180211
20180208	5호선	마장	7330	7048	20180211
20180208	5호선	답십리	18560	17018	20180211
20180208	5호선	장한평	21233	21152	20180211
20180208	5호선	군자	12089	15000	20180211
20180208	5호선	아차산	16320	15351	20180211
20180208	5호선	광나루	15863	14321	20180211
20180208	5호선	천호	22568	23457	20180211
20180208	5호선	강동	21828	18617	20180211
20180208	5호선	길동	8630	9005	20180211
20180208	5호선	굽은다리	10638	10073	20180211
20180208	5호선	명일	9015	9426	20180211
20180208	5호선	고덕	11120	10806	20180211
20180208	5호선	상일동	13489	11425	20180211
20180208	5호선	둔촌동	10798	10802	20180211
20180208	5호선	올림픽공원	5088	4923	20180211
20180208	5호선	방이	8338	8499	20180211
20180208	5호선	오금	3928	4018	20180211
20180208	5호선	개롱	7752	7821	20180211
20180208	5호선	거여	7524	7079	20180211
20180208	5호선	마천	5418	5333	20180211
20180208	6호선	응암	19716	19594	20180211
20180208	6호선	역촌	4368	5010	20180211
20180208	6호선	불광	5810	5785	20180211
20180208	6호선	독바위	3370	3542	20180211
20180208	6호선	구산	9356	7063	20180211
20180208	6호선	새절	14472	14076	20180211
20180208	6호선	증산	11650	11033	20180211
20180208	6호선	디지털미디어시티	15894	17970	20180211
20180208	6호선	월드컵경기장	5151	5518	20180211
20180208	6호선	마포구청	15656	14091	20180211
20180208	6호선	망원	15723	16840	20180211
20180208	6호선	합정	16616	14737	20180211
20180208	6호선	상수	11124	12898	20180211
20180208	6호선	광흥창	11224	11174	20180211
20180208	6호선	대흥	9482	10092	20180211
20180208	6호선	공덕	21662	21090	20180211
20180208	6호선	효창공원앞	8263	7607	20180211
20180208	6호선	삼각지	7100	6075	20180211
20180208	6호선	녹사평	6745	6961	20180211
20180208	6호선	이태원	14834	16810	20180211
20180208	6호선	한강진	7554	9056	20180211
20180208	6호선	버티고개	2740	2540	20180211
20180208	6호선	약수	4191	4190	20180211
20180208	6호선	청구	4414	4906	20180211
20180208	6호선	신당	10378	10786	20180211
20180208	6호선	동묘앞	9079	9412	20180211
20180208	6호선	창신	4165	3452	20180211
20180208	6호선	보문	8449	7653	20180211
20180208	6호선	안암	11760	11835	20180211
20180208	6호선	고려대	9315	9190	20180211
20180208	6호선	월곡	13518	13160	20180211
20180208	6호선	상월곡	6846	6112	20180211
20180208	6호선	돌곶이	9977	9304	20180211
20180208	6호선	석계	14416	14555	20180211
20180208	6호선	태릉입구	5784	6571	20180211
20180208	6호선	화랑대	13798	10461	20180211
20180208	6호선	봉화산	10993	10097	20180211
20180208	7호선	장암	2475	794	20180211
20180208	7호선	도봉산	9515	11155	20180211
20180208	7호선	수락산	14825	14247	20180211
20180208	7호선	마들	13466	12654	20180211
20180208	7호선	노원	23475	24626	20180211
20180208	7호선	중계	17125	15989	20180211
20180208	7호선	하계	21979	20632	20180211
20180208	7호선	공릉	13572	13562	20180211
20180208	7호선	태릉입구	9036	8318	20180211
20180208	7호선	먹골	11907	11563	20180211
20180208	7호선	중화	12671	12109	20180211
20180208	7호선	상봉	19763	18477	20180211
20180208	7호선	면목	17658	17407	20180211
20180208	7호선	사가정	17523	17442	20180211
20180208	7호선	용마산	7097	6504	20180211
20180208	7호선	중곡	11609	11038	20180211
20180208	7호선	군자	15939	10099	20180211
20180208	7호선	어린이대공원	12715	12710	20180211
20180208	7호선	건대입구	16439	17327	20180211
20180208	7호선	뚝섬유원지	8072	7762	20180211
20180208	7호선	청담	23628	27624	20180211
20180208	7호선	강남구청	17431	19337	20180211
20180208	7호선	학동	25556	28415	20180211
20180208	7호선	논현	22561	24997	20180211
20180208	7호선	반포	7293	7113	20180211
20180208	7호선	고속터미널	21204	18875	20180211
20180208	7호선	내방	17000	17674	20180211
20180208	7호선	이수	18659	18285	20180211
20180208	7호선	남성	13253	12264	20180211
20180208	7호선	숭실대입구	14532	14225	20180211
20180208	7호선	상도	11842	11105	20180211
20180208	7호선	장승배기	12723	12539	20180211
20180208	7호선	신대방삼거리	18654	17896	20180211
20180208	7호선	보라매	10620	11006	20180211
20180208	7호선	신풍	12604	12079	20180211
20180208	7호선	대림	10241	10339	20180211
20180208	7호선	남구로	18569	19796	20180211
20180208	7호선	가산디지털단지	50356	50411	20180211
20180208	7호선	철산	26940	27344	20180211
20180208	7호선	광명사거리	29591	28949	20180211
20180208	7호선	천왕	10012	9299	20180211
20180208	7호선	온수	11841	11248	20180211
